signal_date,entry_date,symbol,score,gross_ret,net_ret,win,flag_bearTrap,flag_sellPressure,flag_lowSessionLiq,flag_lowVol,flag_volCritical,flag_deepDowntrend
2020-03-11,2020-03-12,BID,6.0,-0.0939066718087158,-0.0979066718087158,False,False,True,False,False,False,True
2020-03-11,2020-03-12,PLX,6.0,-0.013734119923837992,-0.017734119923837992,False,False,False,False,False,False,True
2020-03-11,2020-03-12,VCB,6.0,-0.12222972755637034,-0.12622972755637032,False,False,True,False,False,False,True
2020-03-11,2020-03-12,VRE,6.0,-0.17355371900826444,-0.17755371900826444,False,False,False,False,False,False,True
2020-03-11,2020-03-12,MWG,5.5,-0.16359878324623667,-0.16759878324623667,False,False,True,False,False,False,True
2020-03-11,2020-03-12,PNJ,5.5,-0.15672045922235464,-0.16072045922235464,False,False,True,False,False,False,True
2020-03-11,2020-03-12,VJC,5.5,-0.08056872037914692,-0.08456872037914692,False,False,True,False,False,False,True
2020-03-11,2020-03-12,HDB,5.0,-0.1882994338435731,-0.1922994338435731,False,False,False,False,False,False,True
2020-03-12,2020-03-13,GAS,7.0,0.05243347338935587,0.04843347338935587,True,False,True,False,False,False,True
2020-03-12,2020-03-13,HSG,7.0,-0.12275132275132275,-0.12675132275132275,False,False,True,False,False,False,True
2020-03-12,2020-03-13,VCB,7.0,-0.03895833333333333,-0.042958333333333334,False,False,True,False,False,False,True
2020-03-12,2020-03-13,VIC,7.0,0.009287601705779348,0.005287601705779348,True,True,True,False,False,False,True
2020-03-12,2020-03-13,VJC,7.0,-0.026130653266331603,-0.030130653266331603,False,False,True,False,False,False,True
2020-03-12,2020-03-13,VRE,7.0,-0.09534368070953446,-0.09934368070953446,False,False,True,False,False,False,True
2020-03-12,2020-03-13,PLX,6.0,0.11582548583924095,0.11182548583924094,True,False,False,False,False,False,True
2020-03-12,2020-03-13,BID,5.5,-0.03366881095663005,-0.03766881095663005,False,False,True,False,False,False,True
2020-03-12,2020-03-13,HPG,5.5,-0.1025064267352185,-0.1065064267352185,False,False,True,False,False,False,True
2020-03-12,2020-03-13,MBB,5.5,-0.07877604166666657,-0.08277604166666658,False,False,True,False,False,False,True
2020-03-13,2020-03-16,GAS,8.5,-0.03872049089514501,-0.042720490895145014,False,False,True,False,False,False,True
2020-03-13,2020-03-16,PLX,8.5,0.03876315608447406,0.034763156084474056,True,False,True,False,False,False,True
2020-03-13,2020-03-16,BID,7.0,-0.11712897347641223,-0.12112897347641223,False,False,True,False,False,False,True
2020-03-13,2020-03-16,HSG,7.0,-0.20253491981376096,-0.20653491981376096,False,False,True,False,False,False,True
2020-03-13,2020-03-16,MWG,7.0,-0.22729144363007506,-0.23129144363007506,False,False,True,False,False,False,True
2020-03-13,2020-03-16,PNJ,7.0,-0.2016598774127232,-0.2056598774127232,False,False,True,False,False,False,True
2020-03-13,2020-03-16,SSI,7.0,-0.14820663207759982,-0.15220663207759982,False,False,False,False,False,False,True
2020-03-13,2020-03-16,VCB,7.0,-0.14084874580030665,-0.14484874580030666,False,False,False,False,False,False,True
2020-03-13,2020-03-16,VIC,7.0,-0.11521436083054135,-0.11921436083054135,False,True,False,False,False,False,True
2020-03-13,2020-03-16,VRE,7.0,-0.22448979591836735,-0.22848979591836735,False,False,False,False,False,False,True
2020-03-16,2020-03-17,GAS,9.0,-0.024921045076083694,-0.028921045076083694,False,False,False,False,False,False,True
2020-03-16,2020-03-17,BID,7.0,0.008221398795738943,0.004221398795738943,True,False,True,False,False,False,True
2020-03-16,2020-03-17,VIC,6.5,-0.06815325054049974,-0.07215325054049974,False,True,False,False,False,False,True
2020-03-16,2020-03-17,VCB,6.0,-0.025162042094530587,-0.029162042094530587,False,False,False,False,False,False,True
2020-03-16,2020-03-17,VJC,6.0,-0.00816326530612242,-0.01216326530612242,False,False,False,False,False,False,True
2020-03-16,2020-03-17,VRE,6.0,-0.14888888888888896,-0.15288888888888896,False,True,False,False,False,False,True
2020-03-16,2020-03-17,HDB,5.5,-0.13593903638151414,-0.13993903638151414,False,False,True,False,False,False,True
2020-03-16,2020-03-17,PLX,5.5,0.03907673618141328,0.035076736181413284,True,False,False,False,False,False,True
2020-03-16,2020-03-17,FPT,5.0,-0.12550058892815077,-0.12950058892815078,False,False,False,False,False,False,True
2020-03-16,2020-03-17,HSG,5.0,-0.21697378665974573,-0.22097378665974574,False,False,False,False,False,False,True
2020-03-17,2020-03-18,VCB,9.5,-0.04413868265104555,-0.04813868265104555,False,False,False,False,False,False,True
2020-03-17,2020-03-18,BID,9.0,-0.05590871196331807,-0.05990871196331807,False,True,False,False,False,False,True
2020-03-17,2020-03-18,PNJ,8.5,-0.12882369580151123,-0.13282369580151124,False,False,False,False,False,False,True
2020-03-17,2020-03-18,SSI,6.0,-0.13874788494077828,-0.14274788494077828,False,False,False,False,False,False,True
2020-03-17,2020-03-18,VIC,6.0,-0.0216039112294264,-0.0256039112294264,False,True,False,False,False,False,True
2020-03-17,2020-03-18,VRE,6.0,-0.125,-0.129,False,True,False,False,False,False,True
2020-03-17,2020-03-18,HDB,5.5,-0.13679354094579008,-0.14079354094579008,False,False,True,False,False,False,True
2020-03-17,2020-03-18,TCB,5.5,-0.1436257309941521,-0.1476257309941521,False,False,False,False,False,False,True
2020-03-17,2020-03-18,MBB,5.0,-0.1592938311688312,-0.1632938311688312,False,False,False,False,False,False,True
2020-03-17,2020-03-18,MWG,5.0,-0.21338332382427258,-0.21738332382427258,False,False,False,False,False,False,True
2020-03-18,2020-03-19,VRE,8.0,-0.07142857142857142,-0.07542857142857143,False,True,False,False,False,False,True
2020-03-18,2020-03-19,HDB,6.5,-0.06896551724137931,-0.07296551724137931,False,False,False,False,False,False,True
2020-03-18,2020-03-19,PNJ,6.5,-0.061434977578475394,-0.0654349775784754,False,False,False,False,False,False,True
2020-03-18,2020-03-19,VIC,6.5,0.04717396370038585,0.043173963700385856,True,True,False,False,False,False,True
2020-03-18,2020-03-19,BID,4.5,0.010332411417836477,0.006332411417836477,True,True,False,False,False,False,True
2020-03-18,2020-03-19,KBC,4.5,0.02608090877477682,0.02208090877477682,True,True,False,False,True,False,True
2020-03-18,2020-03-19,NVL,4.5,0.01762487221967641,0.013624872219676409,True,False,False,False,False,False,False
2020-03-18,2020-03-19,VCB,4.5,-0.026772195457673734,-0.030772195457673734,False,False,False,False,False,False,True
2020-03-18,2020-03-19,GAS,4.0,0.05713709445052719,0.053137094450527195,True,True,True,False,False,False,True
2020-03-18,2020-03-19,VHM,4.0,-0.1426382223656087,-0.1466382223656087,False,False,False,False,False,False,True
2020-03-19,2020-03-20,KBC,7.5,0.12724188075618018,0.12324188075618017,True,True,True,False,False,False,True
2020-03-19,2020-03-20,VNM,5.5,0.08089887640449443,0.07689887640449443,True,False,True,False,False,False,True
2020-03-19,2020-03-20,NVL,4.5,0.0195636081638408,0.015563608163840802,True,False,False,False,False,False,False
2020-03-19,2020-03-20,PNJ,4.5,0.05011729579867778,0.04611729579867778,True,False,False,False,True,False,True
2020-03-19,2020-03-20,VIC,4.5,0.09694848185069618,0.09294848185069618,True,True,False,False,False,False,True
2020-03-19,2020-03-20,VRE,4.5,-0.04794520547945193,-0.05194520547945193,False,True,False,False,False,False,True
2020-03-19,2020-03-20,GAS,4.0,0.10527954706298638,0.10127954706298638,True,True,True,False,False,False,True
2020-03-19,2020-03-20,NLG,4.0,-0.04075990642943215,-0.044759906429432145,False,False,False,False,False,False,True
2020-03-19,2020-03-20,VHM,4.0,-0.09928881316983301,-0.10328881316983302,False,True,False,False,False,False,True
2020-03-20,2020-03-23,NVL,7.5,0.023780704877180463,0.019780704877180463,True,False,False,False,False,False,False
2020-03-20,2020-03-23,PNJ,6.0,0.09891351586266839,0.09491351586266839,True,True,False,False,False,False,True
2020-03-20,2020-03-23,VIC,6.0,0.2474399284622262,0.2434399284622262,True,True,False,False,False,False,True
2020-03-20,2020-03-23,VNM,6.0,0.1054994388327722,0.1014994388327722,True,False,False,False,False,False,True
2020-03-20,2020-03-23,VRE,6.0,0.16145833333333343,0.15745833333333342,True,True,False,False,False,False,True
2020-03-20,2020-03-23,VCB,5.5,0.18402959269832342,0.18002959269832342,True,False,True,False,False,False,True
2020-03-20,2020-03-23,VHM,5.5,0.09998869162049076,0.09598869162049076,True,True,True,False,False,False,True
2020-03-20,2020-03-23,TCB,5.0,0.04625637005096042,0.04225637005096042,True,False,False,False,True,False,True
2020-03-20,2020-03-23,KBC,4.5,0.1462525150905433,0.1422525150905433,True,True,False,False,False,False,True
2020-03-20,2020-03-23,MBB,4.5,0.04933242815116542,0.04533242815116542,True,False,False,False,True,False,True
2020-03-23,2020-03-24,VIC,7.5,0.3091626974178992,0.3051626974178992,True,True,False,False,True,False,True
2020-03-23,2020-03-24,DIG,6.0,-0.009422648620866836,-0.013422648620866836,False,False,True,False,False,False,True
2020-03-23,2020-03-24,GVR,6.0,0.0897152336190213,0.0857152336190213,True,False,True,False,False,False,True
2020-03-23,2020-03-24,KBC,6.0,0.1831859575029695,0.1791859575029695,True,True,False,False,True,False,True
2020-03-23,2020-03-24,PNJ,6.0,0.11503197817433691,0.11103197817433691,True,True,False,False,False,False,True
2020-03-23,2020-03-24,VCB,6.0,0.1800955542958944,0.1760955542958944,True,False,False,False,False,False,True
2020-03-23,2020-03-24,VHM,6.0,0.2635150030618492,0.2595150030618492,True,True,False,False,True,True,True
2020-03-23,2020-03-24,VIB,6.0,0.060264260393167846,0.05626426039316784,True,False,False,False,False,False,True
2020-03-23,2020-03-24,VRE,6.0,0.27118644067796616,0.26718644067796615,True,True,False,False,True,True,True
2020-03-23,2020-03-24,BID,5.5,0.22419705109155322,0.22019705109155321,True,True,True,False,False,False,True
2020-03-24,2020-03-25,NLG,8.5,0.13983777881765724,0.13583777881765724,True,True,True,False,False,False,True
2020-03-24,2020-03-25,KBC,8.0,0.12261066398390337,0.11861066398390337,True,True,False,False,False,False,True
2020-03-24,2020-03-25,VCB,8.0,0.18334812984907553,0.17934812984907553,True,True,False,False,False,False,True
2020-03-24,2020-03-25,HPG,7.5,0.039317627944760354,0.03531762794476036,True,True,False,False,False,False,True
2020-03-24,2020-03-25,VHM,7.0,0.21052756880297124,0.20652756880297124,True,True,True,False,False,False,True
2020-03-24,2020-03-25,VIB,7.0,0.04347826086956511,0.039478260869565115,True,False,False,False,True,False,True
2020-03-24,2020-03-25,VIC,7.0,0.3426584429479515,0.3386584429479515,True,True,True,False,False,False,True
2020-03-24,2020-03-25,VRE,7.0,0.29508196721311464,0.29108196721311463,True,True,True,False,False,False,True
2020-03-24,2020-03-25,CTG,6.0,0.04209315698677397,0.03809315698677397,True,False,False,False,False,False,True
2020-03-24,2020-03-25,MBB,6.0,0.03282374100719422,0.02882374100719422,True,True,False,False,False,False,True
2020-03-25,2020-03-26,VIC,9.0,0.224245411580504,0.220245411580504,True,True,False,False,False,False,True
2020-03-25,2020-03-26,VRE,9.0,0.2864864864864865,0.2824864864864865,True,True,False,False,False,False,True
2020-03-25,2020-03-26,HDB,7.5,0.010230179028133002,0.006230179028133002,True,True,False,False,False,False,True
2020-03-25,2020-03-26,VHM,7.5,0.13538150673922528,0.13138150673922527,True,True,False,False,False,False,True
2020-03-25,2020-03-26,PNJ,5.5,0.07006156036684946,0.06606156036684946,True,True,False,False,False,False,True
2020-03-25,2020-03-26,MWG,5.0,-0.008288383107485859,-0.012288383107485859,False,True,False,False,False,False,True
2020-03-25,2020-03-26,TCB,5.0,0.009053812802856493,0.005053812802856493,True,False,False,False,False,False,True
2020-03-25,2020-03-26,BID,4.5,0.11821549363826714,0.11421549363826713,True,True,False,False,False,False,True
2020-03-25,2020-03-26,HSG,4.5,0.0809315866084425,0.0769315866084425,True,False,False,False,True,False,True
2020-03-25,2020-03-26,NLG,4.5,0.09616104168225699,0.09216104168225699,True,True,False,False,False,False,True
2020-03-26,2020-03-27,HDB,5.5,0.0358348480914048,0.0318348480914048,True,True,False,False,False,False,True
2020-03-26,2020-03-27,MWG,5.5,0.14852398523985244,0.14452398523985244,True,True,True,False,False,False,True
2020-03-26,2020-03-27,KBC,5.0,0.07731459040232669,0.07331459040232668,True,True,False,False,True,False,True
2020-03-26,2020-03-27,BID,4.5,0.12235067437379564,0.11835067437379564,True,True,False,False,False,False,True
2020-03-26,2020-03-27,CTG,4.5,0.028905712319339374,0.024905712319339374,True,False,False,False,True,False,True
2020-03-26,2020-03-27,VIB,4.5,0.04412228175228494,0.04012228175228494,True,False,False,False,True,True,True
2020-03-26,2020-03-27,VRE,4.5,0.31185567010309284,0.30785567010309284,True,True,False,False,False,False,True
2020-03-26,2020-03-27,GAS,4.0,0.1584430578080762,0.15444305780807618,True,True,False,False,False,False,True
2020-03-27,2020-03-30,HSG,6.0,0.25824693685202643,0.25424693685202643,True,False,False,False,False,False,True
2020-03-27,2020-03-30,MWG,5.5,0.2699574742961725,0.2659574742961725,True,True,True,False,False,False,True
2020-03-27,2020-03-30,BSR,5.0,0.056361239288068646,0.05236123928806864,True,False,False,False,True,True,True
2020-03-27,2020-03-30,KBC,5.0,0.059828009828009836,0.05582800982800984,True,True,False,False,True,False,True
2020-03-27,2020-03-30,TCB,5.0,0.1357072760409366,0.1317072760409366,True,True,False,False,False,False,True
2020-03-27,2020-03-30,CTG,4.5,0.07565185457216309,0.07165185457216308,True,False,False,False,False,False,True
2020-03-27,2020-03-30,HDB,4.5,0.14293981481481488,0.13893981481481488,True,True,False,False,False,False,True
2020-03-27,2020-03-30,MBB,4.5,0.13587223587223585,0.13187223587223584,True,True,False,False,True,False,True
2020-03-27,2020-03-30,HPG,4.0,0.30382865807429865,0.29982865807429865,True,True,True,False,False,False,True
2020-03-30,2020-03-31,HPG,7.5,0.22933664420007097,0.22533664420007096,True,True,False,False,False,False,True
2020-03-30,2020-03-31,POW,5.5,0.26896429205898037,0.26496429205898037,True,False,True,False,False,False,True
2020-03-30,2020-03-31,FPT,4.5,0.20723004068565337,0.20323004068565337,True,False,False,False,False,False,True
2020-03-30,2020-03-31,GVR,4.5,0.393727726300784,0.389727726300784,True,False,False,False,False,False,True
2020-03-30,2020-03-31,HDB,4.5,0.15035260930888586,0.14635260930888586,True,True,False,False,False,False,True
2020-03-30,2020-03-31,MBB,4.5,0.18494516450648057,0.18094516450648057,True,True,False,False,False,False,True
2020-03-30,2020-03-31,TCB,4.5,0.16991250352808338,0.16591250352808337,True,True,False,False,False,False,True
2020-03-30,2020-03-31,DIG,4.0,0.0964912280701754,0.0924912280701754,True,False,True,False,False,False,True
2020-03-31,2020-04-01,HSG,6.0,0.4443699731903484,0.4403699731903484,True,True,False,False,False,False,True
2020-03-31,2020-04-01,MBB,6.0,0.226540526719509,0.222540526719509,True,True,False,False,False,False,True
2020-03-31,2020-04-01,CTG,5.0,0.16465295629820048,0.16065295629820048,True,False,False,False,False,False,True
2020-03-31,2020-04-01,BSR,4.5,0.21301115241635687,0.20901115241635687,True,False,False,False,True,False,True
2020-03-31,2020-04-01,DIG,4.5,0.11578947368421055,0.11178947368421055,True,False,False,False,False,False,True
2020-03-31,2020-04-01,HDB,4.5,0.17029702970297012,0.1662970297029701,True,True,False,False,True,False,True
2020-03-31,2020-04-01,PNJ,4.5,0.3081921327535361,0.30419213275353607,True,True,False,False,True,False,True
2020-03-31,2020-04-01,POW,4.5,0.2784924805218336,0.2744924805218336,True,False,False,False,False,False,True
2020-03-31,2020-04-01,STB,4.5,0.35000000000000003,0.34600000000000003,True,False,False,False,False,False,True
2020-03-31,2020-04-01,TCB,4.5,0.16991250352808338,0.16591250352808337,True,True,False,False,True,False,True
2020-04-01,2020-04-03,VPB,5.0,0.24351687388987575,0.23951687388987575,True,True,False,False,False,False,True
2020-04-01,2020-04-03,HDB,4.5,0.12566277836691428,0.12166277836691428,True,True,False,False,True,True,True
2020-04-01,2020-04-03,HPG,4.5,0.20006724949562868,0.19606724949562868,True,True,False,False,True,False,True
2020-04-01,2020-04-03,VHM,4.5,0.21888733278601433,0.21488733278601432,True,True,False,False,True,False,True
2020-04-03,2020-04-06,PNJ,4.0,0.10255563354114192,0.09855563354114191,True,True,False,False,False,False,True
2020-05-20,2020-05-21,SHB,4.0,0.34742290273883997,0.34342290273883996,True,False,True,False,False,False,False
2020-05-21,2020-05-22,SHB,6.0,0.33340402969247085,0.32940402969247085,True,False,True,False,False,False,True
2020-06-12,2020-06-15,FPT,4.5,-0.040608387477849936,-0.04460838747784994,False,False,False,False,False,False,False
2020-06-12,2020-06-15,MSN,4.0,-0.05811644414399184,-0.06211644414399184,False,False,False,False,False,False,False
2020-06-15,2020-06-16,VIC,4.5,-0.027319448201244354,-0.031319448201244354,False,False,True,False,False,False,False
2020-07-01,2020-07-02,NKG,5.0,-0.007006197790352951,-0.011006197790352952,False,False,False,False,True,False,False
2020-07-21,2020-07-22,DXG,4.5,-0.04956738524710369,-0.053567385247103694,False,False,True,False,False,False,True
2020-07-24,2020-07-27,MSN,7.5,0.11456516794298283,0.11056516794298282,True,False,True,False,False,False,False
2020-07-24,2020-07-27,DXG,7.0,0.08304210351139951,0.07904210351139951,True,False,True,False,False,False,True
2020-07-24,2020-07-27,POW,6.0,0.11036594255722404,0.10636594255722404,True,False,True,False,False,False,False
2020-07-24,2020-07-27,SHB,6.0,0.1545580749652939,0.1505580749652939,True,False,True,False,False,False,True
2020-07-24,2020-07-27,VJC,4.5,0.02040816326530612,0.01640816326530612,True,False,False,False,False,False,False
2020-07-24,2020-07-27,HCM,4.0,0.05151098901098898,0.04751098901098898,True,False,True,False,False,False,False
2020-07-24,2020-07-27,HSG,4.0,0.12867908431679217,0.12467908431679217,True,False,True,False,False,False,False
2020-07-24,2020-07-27,PNJ,4.0,0.05337283696165565,0.04937283696165565,True,False,True,False,False,False,False
2020-07-24,2020-07-27,VIC,4.0,0.05124835742444156,0.047248357424441556,True,False,True,False,False,False,False
2020-07-27,2020-07-28,DXG,8.5,0.08298266285137187,0.07898266285137187,True,False,True,False,False,False,True
2020-07-27,2020-07-28,SHB,8.5,0.26011707813693047,0.25611707813693046,True,False,True,False,False,False,True
2020-07-27,2020-07-28,MSN,7.0,0.09199663848929758,0.08799663848929758,True,False,True,False,False,False,True
2020-07-27,2020-07-28,POW,7.0,0.08854016700259146,0.08454016700259145,True,False,True,False,False,False,True
2020-07-27,2020-07-28,BID,6.0,0.06943555927365767,0.06543555927365767,True,False,True,False,False,False,True
2020-07-27,2020-07-28,GVR,6.0,0.10439124021332122,0.10039124021332121,True,False,True,False,False,False,True
2020-07-27,2020-07-28,BSR,5.5,0.10511798958014097,0.10111798958014097,True,False,True,False,False,False,True
2020-07-27,2020-07-28,MBB,5.5,0.03763789746917575,0.033637897469175754,True,False,True,False,False,False,False
2020-07-27,2020-07-28,MWG,5.5,0.0557473684210527,0.051747368421052695,True,False,True,False,False,False,True
2020-07-27,2020-07-28,PNJ,5.5,0.057589131187262166,0.05358913118726216,True,False,True,False,False,False,True
2020-07-28,2020-07-29,DXG,7.0,0.08464533604198408,0.08064533604198408,True,False,False,False,False,False,True
2020-07-28,2020-07-29,MSN,5.0,0.09494919232017589,0.09094919232017588,True,False,False,False,False,False,True
2020-07-28,2020-07-29,VJC,4.5,0.046875,0.042874999999999996,True,False,False,False,False,False,True
2020-07-28,2020-07-29,VPB,4.5,0.08221271393643036,0.07821271393643035,True,False,False,False,False,False,False
2020-07-28,2020-07-29,GVR,4.0,0.10993271752765428,0.10593271752765428,True,False,False,False,False,False,True
2020-07-28,2020-07-29,VIC,4.0,0.04047249156265055,0.03647249156265055,True,False,False,False,False,False,False
2020-07-29,2020-07-30,MSN,5.0,0.09020210025757884,0.08620210025757884,True,False,False,False,False,False,True
2020-07-29,2020-07-30,VIC,5.0,0.05389092476826902,0.04989092476826902,True,False,False,False,False,False,False
2020-07-29,2020-07-30,GVR,4.5,0.07848837209302324,0.07448837209302324,True,False,True,False,False,False,True
2020-07-29,2020-07-30,MWG,4.5,0.12447952810548218,0.12047952810548218,True,False,True,False,False,False,True
2020-07-29,2020-07-30,PNJ,4.5,0.08736759170095415,0.08336759170095415,True,False,True,False,False,False,True
2020-07-29,2020-07-30,VJC,4.5,0.0683491062039958,0.0643491062039958,True,False,False,False,True,False,True
2020-07-30,2020-07-31,VJC,5.5,0.058947368421052575,0.05494736842105258,True,False,False,False,True,False,True
2020-07-30,2020-07-31,MWG,5.0,0.14619320418069706,0.14219320418069706,True,False,False,False,False,False,False
2020-07-30,2020-07-31,MSN,4.0,0.08756607097910915,0.08356607097910915,True,False,False,False,True,False,True
2020-07-31,2020-08-03,PNJ,7.0,0.06479453819399703,0.06079453819399702,True,False,False,False,False,False,True
2020-07-31,2020-08-03,GVR,4.0,0.09499372790512033,0.09099372790512032,True,False,False,False,True,False,True
2020-09-15,2020-09-16,VHM,4.0,-0.014349744007653237,-0.018349744007653237,False,False,False,False,False,False,False
2020-09-30,2020-10-01,SAB,4.0,0.036543055397565596,0.03254305539756559,True,False,False,False,False,False,False
2020-10-13,2020-10-14,TCB,4.0,0.03704429635437084,0.03304429635437084,True,False,False,False,False,False,False
2020-10-22,2020-10-23,DGC,5.0,0.02174714338370807,0.01774714338370807,True,False,False,False,True,False,False
2020-10-28,2020-10-29,FRT,6.5,0.11842798440627969,0.11442798440627969,True,False,False,False,False,False,False
2020-10-28,2020-10-29,VRE,4.5,0.06666666666666664,0.06266666666666663,True,False,True,False,False,False,False
2020-10-29,2020-10-30,FRT,5.0,0.08261316872427973,0.07861316872427973,True,False,False,False,False,False,False
2020-10-29,2020-10-30,VRE,4.0,0.04615384615384613,0.042153846153846125,True,False,False,False,False,False,False
2020-10-30,2020-11-02,FRT,5.0,0.06249344657649138,0.05849344657649137,True,False,False,False,True,False,True
2020-10-30,2020-11-02,POW,5.0,0.0425043853730941,0.0385043853730941,True,False,False,False,False,False,False
2020-11-02,2020-11-03,FRT,7.0,0.044228038141610866,0.04022803814161087,True,False,False,True,True,True,False
2020-12-02,2020-12-03,NVL,4.0,0.09271661160222644,0.08871661160222644,True,False,False,False,False,False,False
2021-01-21,2021-01-22,DGW,5.0,0.06965174129353226,0.06565174129353225,True,False,False,False,False,False,False
2021-01-28,2021-01-29,GAS,7.5,0.20950965824665665,0.20550965824665665,True,False,False,False,False,False,True
2021-01-28,2021-01-29,SAB,7.0,0.12764020393299355,0.12364020393299355,True,False,True,False,False,False,False
2021-01-28,2021-01-29,ACB,6.0,0.2693646649260225,0.2653646649260225,True,False,True,False,False,False,False
2021-01-28,2021-01-29,PLX,6.0,0.23517533994479092,0.23117533994479092,True,False,True,False,False,False,False
2021-01-28,2021-01-29,VIC,6.0,0.1783664136991632,0.1743664136991632,True,False,False,False,False,False,True
2021-01-28,2021-01-29,VNM,5.5,0.12501198876481462,0.12101198876481462,True,False,True,False,False,False,True
2021-01-28,2021-01-29,CTG,5.0,0.28468845837385004,0.28068845837385004,True,False,False,False,False,False,True
2021-01-28,2021-01-29,DPM,5.0,0.2117647058823529,0.2077647058823529,True,False,False,False,False,False,True
2021-01-28,2021-01-29,SHB,5.0,0.2521042084168337,0.24810420841683367,True,False,False,False,True,False,True
2021-01-28,2021-01-29,BID,4.5,0.2082000859147534,0.2042000859147534,True,False,False,False,False,False,True
2021-01-29,2021-02-01,SAB,7.0,0.09825994900621772,0.09425994900621772,True,False,True,False,False,False,True
2021-01-29,2021-02-01,CTG,5.0,0.16353905561953808,0.15953905561953807,True,False,False,False,False,False,True
2021-01-29,2021-02-01,DGW,5.0,0.3468104864633187,0.3428104864633187,True,False,False,False,False,False,False
2021-01-29,2021-02-01,FRT,5.0,0.1266744809109176,0.1226744809109176,True,False,False,False,False,False,False
2021-01-29,2021-02-01,GAS,5.0,0.1484337445922128,0.1444337445922128,True,False,False,False,True,False,False
2021-01-29,2021-02-01,DIG,4.0,0.1768280052475316,0.17282800524753159,True,False,False,False,False,False,False
2021-02-02,2021-02-03,FRT,5.0,0.1360027915903342,0.1320027915903342,True,False,False,False,False,False,True
2021-03-10,2021-03-11,VNM,5.0,-0.03902370166951135,-0.04302370166951135,False,False,False,False,False,False,False
2021-03-25,2021-03-26,NT2,5.0,0.00452876376988994,0.0005287637698899398,True,False,False,False,True,False,False
2021-03-26,2021-03-29,HCM,4.5,0.14381856734580994,0.13981856734580994,True,False,False,False,False,False,False
2021-03-26,2021-03-29,HPG,4.5,0.10107142857142846,0.09707142857142846,True,False,False,False,False,False,False
2021-04-19,2021-04-20,NT2,5.0,-0.026275016139444805,-0.030275016139444805,False,False,False,False,False,False,False
2021-04-19,2021-04-20,PLX,5.0,-0.04340289206328312,-0.04740289206328312,False,False,False,False,False,False,False
2021-04-20,2021-04-22,NT2,5.0,-0.028732284993205143,-0.032732284993205144,False,False,False,False,False,False,False
2021-04-22,2021-04-23,GVR,4.5,0.08370660694288917,0.07970660694288917,True,False,True,False,False,False,True
2021-04-22,2021-04-23,NT2,4.5,-0.014505063704671646,-0.018505063704671646,False,False,False,False,True,False,False
2021-04-23,2021-04-26,PLX,7.5,0.02500391385055805,0.02100391385055805,True,False,False,False,False,False,False
2021-04-23,2021-04-26,BSR,5.0,0.025811541929666476,0.021811541929666476,True,False,False,False,True,False,False
2021-04-26,2021-04-27,PLX,6.0,0.08109429569266581,0.0770942956926658,True,False,False,False,False,False,False
2021-04-26,2021-04-27,NT2,5.0,0.0024774020756611337,-0.0015225979243388664,False,False,False,False,True,False,False
2021-04-27,2021-04-28,PLX,7.0,0.12294456889566747,0.11894456889566747,True,False,True,False,False,False,True
2021-04-27,2021-04-28,NT2,5.5,0.0024222850222042516,-0.0015777149777957485,False,False,False,False,True,True,False
2021-04-28,2021-04-29,BSR,5.0,0.06247725342715016,0.058477253427150155,True,False,False,False,True,False,False
2021-04-28,2021-04-29,DGW,5.0,0.1709509257594824,0.1669509257594824,True,False,False,False,True,False,False
2021-04-28,2021-04-29,NT2,5.0,-0.021904070726397093,-0.025904070726397093,False,False,False,False,False,False,False
2021-04-28,2021-04-29,POW,5.0,-0.02023608768971321,-0.02423608768971321,False,False,False,False,True,False,False
2021-04-29,2021-05-04,VNM,4.0,-0.06452160384696977,-0.06852160384696977,False,False,False,False,False,False,False
2021-05-04,2021-05-05,PLX,4.5,0.07327913778412351,0.0692791377841235,True,False,False,False,False,False,False
2021-05-04,2021-05-05,SAB,4.5,-0.04953020772265615,-0.05353020772265615,False,False,True,False,False,False,False
2021-05-05,2021-05-06,SAB,5.5,-0.051736515482666785,-0.05573651548266678,False,False,False,False,False,False,False
2021-05-06,2021-05-07,SAB,8.5,-0.03656955272876478,-0.04056955272876478,False,False,True,False,False,False,False
2021-05-06,2021-05-07,VNM,4.5,0.0022463939465594855,-0.0017536060534405146,False,False,True,False,False,False,False
2021-05-07,2021-05-10,SAB,6.0,0.02599839642436754,0.02199839642436754,True,False,False,False,False,False,True
2021-05-07,2021-05-10,VJC,6.0,-0.0502092050209205,-0.0542092050209205,False,False,False,False,False,False,False
2021-05-07,2021-05-10,VNM,5.5,0.048274193792238,0.044274193792238,True,False,True,False,False,False,True
2021-05-10,2021-05-11,SAB,6.0,0.04568717166581944,0.041687171665819436,True,False,False,False,False,False,True
2021-05-10,2021-05-11,VJC,4.5,-0.05108877721943055,-0.05508877721943055,False,False,False,False,False,False,False
2021-05-10,2021-05-11,VNM,4.5,-0.032088344939157236,-0.03608834493915723,False,False,False,False,False,False,False
2021-05-11,2021-05-12,SAB,6.5,0.07621177222212884,0.07221177222212884,True,False,False,False,False,False,True
2021-05-11,2021-05-12,VJC,5.0,-0.05042016806722689,-0.054420168067226896,False,False,False,False,False,False,False
2021-05-14,2021-05-17,VJC,4.5,-0.06779661016949153,-0.07179661016949153,False,True,False,False,False,False,False
2021-05-18,2021-05-19,KBC,4.5,0.03099335561883528,0.02699335561883528,True,False,True,False,False,False,True
